transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000326,card_00818,2026-01-24T12:10:17Z,218.43,fuel,IN,False,False
txn_0000327,card_00647,2026-01-02T20:23:29Z,36.16,grocery,US,False,False
txn_0000328,card_00484,2026-01-02T16:47:39Z,66.76,fuel,US,True,False
txn_0000329,card_00152,2026-01-18T19:01:43Z,5.44,electronics,SG,False,False
txn_0000330,card_00076,2026-01-24T03:20:04Z,32.35,pharmacy,AE,False,False
txn_0000331,card_00137,2026-01-30T06:50:49Z,79.83,atm_withdrawal,GB,False,False
txn_0000332,card_00883,2026-01-26T10:24:11Z,150.03,entertainment,AE,False,False
txn_0000333,card_00269,2026-01-11T10:02:22Z,78.22,restaurant,US,False,False
txn_0000334,card_00282,2026-01-02T00:22:22Z,16.17,atm_withdrawal,SG,True,False
txn_0000335,card_00823,2026-01-10T15:53:36Z,137.26,pharmacy,DE,False,False
txn_0000336,card_00194,2026-01-13T07:03:11Z,331.98,atm_withdrawal,US,False,False
txn_0000337,card_00618,2026-01-21T21:39:15Z,88.75,online_retail,GB,True,False
txn_0000338,card_00690,2026-01-05T21:59:54Z,94.41,entertainment,AE,True,False
txn_0000339,card_00087,2026-01-26T10:19:35Z,5.66,electronics,GB,True,False
txn_0000340,card_00153,2026-01-06T09:33:24Z,57.47,restaurant,GB,False,False
txn_0000341,card_00496,2026-01-30T08:32:48Z,326.95,pharmacy,DE,True,False
txn_0000342,card_00099,2026-01-05T10:08:40Z,252.6,grocery,AE,True,False
txn_0000343,card_00859,2026-01-08T16:17:14Z,64.12,grocery,DE,False,False
txn_0000344,card_00319,2026-01-10T11:25:51Z,35.28,travel,DE,False,False
txn_0000345,card_00152,2026-01-12T22:45:43Z,29.45,utilities,SG,False,False
txn_0000346,card_00774,2026-01-06T11:23:25Z,14.34,atm_withdrawal,IN,True,False
txn_0000347,card_00203,2026-01-17T00:04:01Z,19.08,grocery,GB,True,False
txn_0000348,card_00873,2026-01-13T05:28:58Z,105.04,online_retail,US,False,False
txn_0000349,card_00785,2026-01-25T06:04:13Z,74.43,travel,DE,True,False
txn_0000350,card_00600,2026-01-17T18:19:03Z,184.02,restaurant,US,True,False
txn_0000351,card_00388,2026-01-22T13:05:34Z,86.3,fuel,AE,True,False
txn_0000352,card_00021,2026-01-05T11:08:38Z,13.27,utilities,AE,True,False
txn_0000353,card_00826,2026-01-05T07:25:02Z,156.09,pharmacy,IN,False,True
txn_0000354,card_00258,2026-01-12T11:53:59Z,91.02,pharmacy,IN,False,False
txn_0000355,card_00880,2026-01-13T14:08:49Z,1660.49,pharmacy,DE,True,True
txn_0000356,card_00387,2026-01-07T09:57:24Z,65.67,fuel,SG,False,False
txn_0000357,card_00366,2026-01-29T11:08:42Z,71.53,utilities,IN,False,False
txn_0000358,card_00564,2026-01-17T20:11:27Z,16.9,online_retail,SG,True,False
txn_0000359,card_00602,2026-01-16T04:41:23Z,34.44,atm_withdrawal,US,True,False
txn_0000360,card_00138,2026-01-09T22:14:08Z,272.79,pharmacy,GB,True,False
txn_0000361,card_00611,2026-01-13T17:09:05Z,7.13,entertainment,GB,False,False
txn_0000362,card_00310,2026-01-19T22:02:24Z,43.1,electronics,DE,True,False
txn_0000363,card_00308,2026-01-16T19:01:19Z,41.93,grocery,DE,False,False
txn_0000364,card_00516,2026-01-10T13:23:15Z,77.89,fuel,SG,False,False
txn_0000365,card_00539,2026-01-04T05:50:40Z,24.57,restaurant,AE,False,False
txn_0000366,card_00425,2026-01-26T01:42:50Z,161.15,online_retail,US,False,False
txn_0000367,card_00663,2026-01-18T08:58:22Z,72.35,grocery,DE,False,False
txn_0000368,card_00782,2026-01-13T07:08:36Z,46.22,grocery,GB,True,False
txn_0000369,card_00623,2026-01-20T22:14:39Z,32.45,travel,US,False,False
txn_0000370,card_00559,2026-01-12T16:35:25Z,88.47,pharmacy,GB,False,False
txn_0000371,card_00764,2026-01-16T04:27:28Z,33.38,travel,IN,True,False
txn_0000372,card_00357,2026-01-11T17:09:14Z,45.1,atm_withdrawal,SG,True,False
txn_0000373,card_00893,2026-01-04T09:15:55Z,60.29,electronics,GB,False,False
txn_0000374,card_00781,2026-01-28T13:52:58Z,25.47,utilities,US,False,False
txn_0000375,card_00146,2026-01-19T10:29:00Z,106.21,utilities,US,False,False
txn_0000376,card_00273,2026-01-26T05:08:59Z,4.94,atm_withdrawal,US,True,False
txn_0000377,card_00153,2026-01-05T19:34:01Z,117.33,electronics,SG,False,False
txn_0000378,card_00426,2026-01-24T03:51:34Z,15.49,atm_withdrawal,DE,False,False
txn_0000379,card_00082,2026-01-03T00:09:07Z,75.63,pharmacy,DE,True,False
txn_0000380,card_00166,2026-01-06T23:39:53Z,74.82,online_retail,US,False,False
txn_0000381,card_00165,2026-01-22T16:26:09Z,78.98,grocery,US,True,True
txn_0000382,card_00797,2026-01-01T16:23:11Z,60.67,fuel,SG,True,False
txn_0000383,card_00712,2026-01-17T19:09:27Z,23.66,entertainment,GB,True,False
txn_0000384,card_00239,2026-01-03T02:04:35Z,72.13,atm_withdrawal,GB,False,False
txn_0000385,card_00060,2026-01-16T14:21:40Z,5.46,electronics,US,False,False
txn_0000386,card_00106,2026-01-22T07:02:18Z,33.91,electronics,DE,True,False
txn_0000387,card_00094,2026-01-21T13:34:17Z,94.69,online_retail,IN,True,False
txn_0000388,card_00675,2026-01-28T05:47:19Z,98.35,restaurant,SG,True,False
txn_0000389,card_00173,2026-01-23T01:13:26Z,213.64,restaurant,DE,True,False
txn_0000390,card_00558,2026-01-15T18:39:10Z,32.58,fuel,AE,True,False
txn_0000391,card_00295,2026-01-26T05:31:01Z,7.75,entertainment,AE,True,False
txn_0000392,card_00062,2026-01-25T21:11:36Z,65.37,online_retail,IN,False,False
txn_0000393,card_00339,2026-01-01T09:55:00Z,232.56,atm_withdrawal,SG,True,False
txn_0000394,card_00576,2026-01-04T22:15:27Z,212.65,grocery,SG,True,False
txn_0000395,card_00764,2026-01-14T16:30:48Z,201.65,utilities,SG,True,True
txn_0000396,card_00849,2026-01-02T01:39:40Z,46.88,atm_withdrawal,IN,True,False
txn_0000397,card_00089,2026-01-22T13:16:21Z,212.82,electronics,SG,True,False
txn_0000398,card_00814,2026-01-20T12:26:51Z,64.0,atm_withdrawal,AE,True,False
txn_0000399,card_00081,2026-01-28T11:30:40Z,144.78,travel,AE,False,False
txn_0000400,card_00323,2026-01-19T17:53:41Z,32.52,atm_withdrawal,AE,True,False
txn_0000401,card_00842,2026-01-23T03:52:08Z,117.64,entertainment,AE,True,False
txn_0000402,card_00537,2026-01-28T02:31:48Z,53.77,travel,US,True,False
txn_0000403,card_00630,2026-01-15T00:00:23Z,23.58,utilities,IN,True,False
txn_0000404,card_00466,2026-01-11T14:58:18Z,43.27,travel,SG,False,False
txn_0000405,card_00018,2026-01-13T05:04:18Z,315.12,electronics,AE,True,True
txn_0000406,card_00440,2026-01-20T13:15:17Z,34.32,utilities,GB,True,False
txn_0000407,card_00797,2026-01-28T22:10:45Z,232.56,atm_withdrawal,GB,False,False
txn_0000408,card_00198,2026-01-15T12:54:21Z,81.29,fuel,DE,False,False
txn_0000409,card_00306,2026-01-09T04:15:35Z,57.3,restaurant,IN,False,False
txn_0000410,card_00224,2026-01-10T03:34:48Z,595.38,online_retail,SG,True,True
txn_0000411,card_00383,2026-01-25T20:45:38Z,158.27,fuel,SG,False,False
txn_0000412,card_00003,2026-01-06T11:30:53Z,61.6,online_retail,GB,True,False
txn_0000413,card_00199,2026-01-09T20:18:08Z,36.86,atm_withdrawal,DE,False,False
txn_0000414,card_00603,2026-01-17T05:21:37Z,73.77,atm_withdrawal,DE,True,False
txn_0000415,card_00269,2026-01-26T02:15:46Z,412.07,atm_withdrawal,SG,False,False
txn_0000416,card_00094,2026-01-29T17:58:23Z,25.73,electronics,AE,True,False
txn_0000417,card_00164,2026-01-03T01:31:37Z,74.59,utilities,GB,True,False
txn_0000418,card_00110,2026-01-06T18:45:09Z,316.22,entertainment,US,True,False
txn_0000419,card_00799,2026-01-18T10:14:05Z,107.06,electronics,AE,False,False
txn_0000420,card_00668,2026-01-30T08:52:31Z,115.84,pharmacy,US,True,False
txn_0000421,card_00303,2026-01-01T04:03:44Z,95.89,entertainment,IN,False,False
txn_0000422,card_00294,2026-01-28T14:50:11Z,544.46,online_retail,US,True,False
txn_0000423,card_00240,2026-01-19T17:44:51Z,88.25,grocery,US,True,False
txn_0000424,card_00273,2026-01-06T03:48:12Z,83.85,utilities,AE,False,False
txn_0000425,card_00588,2026-01-21T18:53:36Z,40.62,travel,IN,False,False
txn_0000426,card_00033,2026-01-24T09:13:13Z,66.16,fuel,AE,True,False
txn_0000427,card_00541,2026-01-26T10:57:42Z,85.68,utilities,AE,False,False
txn_0000428,card_00485,2026-01-19T05:44:51Z,210.44,travel,US,True,False
txn_0000429,card_00506,2026-01-21T11:12:48Z,23.42,utilities,AE,False,False
txn_0000430,card_00394,2026-01-12T21:45:20Z,52.56,pharmacy,DE,False,False
txn_0000431,card_00496,2026-01-17T06:54:49Z,506.49,pharmacy,SG,True,True
txn_0000432,card_00416,2026-01-07T16:46:23Z,49.28,entertainment,AE,True,False
txn_0000433,card_00611,2026-01-18T14:05:08Z,25.29,online_retail,IN,True,False
txn_0000434,card_00665,2026-01-16T18:29:27Z,32.89,pharmacy,AE,False,False
txn_0000435,card_00516,2026-01-12T08:15:45Z,61.65,restaurant,US,True,False
txn_0000436,card_00638,2026-01-08T20:28:45Z,190.96,pharmacy,IN,False,False
txn_0000437,card_00561,2026-01-17T03:59:33Z,26.92,entertainment,US,False,False
txn_0000438,card_00063,2026-01-15T00:24:05Z,38.59,grocery,GB,True,False
txn_0000439,card_00153,2026-01-09T17:57:17Z,13.69,restaurant,US,True,False
txn_0000440,card_00168,2026-01-19T08:55:35Z,25.55,utilities,US,True,False
txn_0000441,card_00869,2026-01-07T08:56:32Z,43.4,fuel,GB,False,False
txn_0000442,card_00758,2026-01-10T22:07:51Z,84.38,entertainment,SG,False,False
txn_0000443,card_00050,2026-01-08T22:29:22Z,91.39,restaurant,GB,False,False
txn_0000444,card_00437,2026-01-25T01:03:12Z,49.14,restaurant,DE,True,False
txn_0000445,card_00508,2026-01-08T03:30:41Z,120.98,utilities,AE,False,False
txn_0000446,card_00867,2026-01-06T13:53:25Z,43.53,travel,IN,True,False
txn_0000447,card_00209,2026-01-14T21:48:38Z,27.98,fuel,DE,True,True
txn_0000448,card_00303,2026-01-27T08:48:12Z,225.26,restaurant,SG,True,False
txn_0000449,card_00455,2026-01-03T05:22:02Z,122.23,restaurant,IN,False,True
txn_0000450,card_00858,2026-01-26T03:54:56Z,72.62,online_retail,SG,True,False
txn_0000451,card_00821,2026-01-22T18:34:11Z,110.94,electronics,AE,True,False
txn_0000452,card_00146,2026-01-27T13:43:40Z,66.6,utilities,AE,False,False
txn_0000453,card_00882,2026-01-15T01:55:06Z,286.79,fuel,IN,False,False
txn_0000454,card_00314,2026-01-20T18:22:37Z,101.91,travel,SG,False,False
txn_0000455,card_00079,2026-01-11T08:05:19Z,48.23,utilities,AE,False,False
txn_0000456,card_00137,2026-01-26T15:57:25Z,7.12,pharmacy,IN,True,False
txn_0000457,card_00603,2026-01-05T18:03:03Z,129.4,travel,AE,False,False
txn_0000458,card_00129,2026-01-26T03:56:08Z,55.39,grocery,US,True,False
txn_0000459,card_00473,2026-01-23T15:35:56Z,13.95,grocery,US,False,False
txn_0000460,card_00237,2026-01-13T15:33:56Z,52.81,grocery,DE,True,False
txn_0000461,card_00518,2026-01-17T18:54:42Z,53.19,utilities,IN,True,False
txn_0000462,card_00033,2026-01-07T05:56:30Z,51.67,travel,AE,True,False
txn_0000463,card_00793,2026-01-08T14:20:13Z,97.31,grocery,US,False,False
txn_0000464,card_00122,2026-01-27T21:50:04Z,26.06,fuel,US,False,False
txn_0000465,card_00424,2026-01-19T06:58:23Z,13.86,fuel,GB,True,False
txn_0000466,card_00339,2026-01-13T12:48:48Z,20.0,electronics,IN,True,False
txn_0000467,card_00739,2026-01-04T02:13:19Z,170.36,restaurant,DE,True,False
txn_0000468,card_00619,2026-01-13T10:00:23Z,76.22,electronics,GB,False,False
txn_0000469,card_00841,2026-01-02T06:56:37Z,47.62,entertainment,AE,False,False
txn_0000470,card_00477,2026-01-17T11:37:00Z,92.02,grocery,DE,True,False
txn_0000471,card_00645,2026-01-08T10:57:41Z,957.92,utilities,US,False,True
txn_0000472,card_00697,2026-01-24T07:00:11Z,97.99,entertainment,AE,True,False
txn_0000473,card_00572,2026-01-20T04:41:46Z,44.13,online_retail,US,False,False
txn_0000474,card_00146,2026-01-15T05:20:45Z,311.48,grocery,DE,False,True
txn_0000475,card_00878,2026-01-13T20:04:52Z,48.0,restaurant,US,False,True
txn_0000476,card_00595,2026-01-08T08:42:37Z,174.74,electronics,US,True,False
txn_0000477,card_00417,2026-01-04T14:25:54Z,7.65,pharmacy,IN,False,False
txn_0000478,card_00254,2026-01-21T12:48:29Z,64.53,utilities,GB,True,False
txn_0000479,card_00364,2026-01-24T20:51:02Z,20.89,entertainment,IN,True,False
txn_0000480,card_00811,2026-01-30T07:35:52Z,36.46,atm_withdrawal,US,True,False
txn_0000481,card_00111,2026-01-12T14:43:50Z,44.41,atm_withdrawal,AE,True,True
txn_0000482,card_00749,2026-01-03T02:25:48Z,17.61,grocery,SG,False,False
txn_0000483,card_00300,2026-01-06T16:39:17Z,1272.47,atm_withdrawal,DE,False,False
txn_0000484,card_00618,2026-01-01T07:43:44Z,148.3,travel,DE,False,False
txn_0000485,card_00028,2026-01-09T11:01:11Z,456.42,utilities,SG,True,False
txn_0000486,card_00013,2026-01-19T18:13:26Z,38.99,atm_withdrawal,US,True,False
txn_0000487,card_00143,2026-01-06T08:22:33Z,102.74,grocery,US,True,False
txn_0000488,card_00675,2026-01-22T09:13:43Z,104.4,pharmacy,US,True,False
txn_0000489,card_00729,2026-01-03T10:37:44Z,91.49,pharmacy,US,False,False
txn_0000490,card_00453,2026-01-09T14:26:51Z,55.76,entertainment,IN,False,False
txn_0000491,card_00396,2026-01-30T16:18:05Z,12.32,atm_withdrawal,AE,False,False
txn_0000492,card_00185,2026-01-17T15:15:27Z,69.83,atm_withdrawal,GB,False,False
txn_0000493,card_00595,2026-01-10T17:13:45Z,106.53,entertainment,DE,False,False
txn_0000494,card_00072,2026-01-22T00:16:39Z,673.75,travel,US,False,True
txn_0000495,card_00720,2026-01-08T01:01:13Z,58.39,restaurant,DE,False,False
txn_0000496,card_00286,2026-01-23T20:20:49Z,41.63,grocery,IN,False,False
txn_0000497,card_00525,2026-01-11T17:23:33Z,161.68,entertainment,GB,False,False
txn_0000498,card_00594,2026-01-14T22:32:08Z,12.6,pharmacy,AE,False,False
txn_0000499,card_00602,2026-01-19T15:20:57Z,30.29,entertainment,GB,True,False
