transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000324,card_00880,2026-01-22T00:34:39Z,120.1,fuel,AE,False,False
txn_0000325,card_00802,2026-01-05T12:25:07Z,175.57,online_retail,IN,True,False
txn_0000326,card_00274,2026-01-25T09:22:04Z,148.51,restaurant,IN,True,False
txn_0000327,card_00006,2026-01-30T13:38:33Z,603.99,restaurant,IN,True,True
txn_0000328,card_00773,2026-01-10T18:16:59Z,29.24,fuel,US,True,False
txn_0000329,card_00892,2026-01-12T04:27:06Z,60.63,electronics,DE,True,False
txn_0000330,card_00346,2026-01-08T11:41:14Z,100.25,utilities,US,False,False
txn_0000331,card_00416,2026-01-13T14:49:36Z,44.69,entertainment,GB,False,False
txn_0000332,card_00528,2026-01-03T20:26:42Z,34.9,online_retail,DE,True,False
txn_0000333,card_00024,2026-01-18T12:24:33Z,198.59,travel,US,True,False
txn_0000334,card_00866,2026-01-08T04:31:04Z,7.94,atm_withdrawal,US,True,False
txn_0000335,card_00492,2026-01-15T13:54:18Z,162.12,travel,DE,True,False
txn_0000336,card_00671,2026-01-16T16:49:21Z,35.35,grocery,AE,True,False
txn_0000337,card_00538,2026-01-14T17:58:08Z,149.29,electronics,IN,True,False
txn_0000338,card_00276,2026-01-14T17:20:48Z,24.03,entertainment,IN,False,False
txn_0000339,card_00016,2026-01-22T22:02:39Z,31.86,travel,GB,False,False
txn_0000340,card_00073,2026-01-07T07:18:05Z,10.77,entertainment,US,False,False
txn_0000341,card_00875,2026-01-23T21:34:38Z,128.48,fuel,AE,True,False
txn_0000342,card_00764,2026-01-17T16:12:55Z,27.21,atm_withdrawal,DE,False,False
txn_0000343,card_00254,2026-01-25T12:22:08Z,2434.89,travel,US,False,True
txn_0000344,card_00886,2026-01-21T13:46:59Z,70.65,atm_withdrawal,SG,True,False
txn_0000345,card_00026,2026-01-01T15:22:49Z,30.31,online_retail,US,True,False
txn_0000346,card_00527,2026-01-12T06:23:58Z,17.6,pharmacy,IN,True,False
txn_0000347,card_00853,2026-01-01T16:21:58Z,221.14,pharmacy,SG,True,False
txn_0000348,card_00770,2026-01-27T06:18:48Z,22.74,restaurant,US,False,False
txn_0000349,card_00564,2026-01-05T08:11:18Z,19.78,grocery,IN,True,False
txn_0000350,card_00622,2026-01-18T20:25:27Z,499.79,online_retail,US,False,False
txn_0000351,card_00180,2026-01-03T13:08:32Z,210.79,pharmacy,AE,True,False
txn_0000352,card_00840,2026-01-01T11:54:29Z,5.79,pharmacy,IN,False,False
txn_0000353,card_00352,2026-01-05T18:10:55Z,54.2,atm_withdrawal,IN,True,False
txn_0000354,card_00177,2026-01-26T22:23:18Z,158.0,atm_withdrawal,DE,False,False
txn_0000355,card_00557,2026-01-06T04:44:56Z,108.35,travel,IN,True,False
txn_0000356,card_00549,2026-01-28T16:22:16Z,17.76,restaurant,DE,True,False
txn_0000357,card_00107,2026-01-18T08:38:30Z,26.64,online_retail,SG,True,False
txn_0000358,card_00147,2026-01-23T13:59:24Z,94.48,grocery,SG,True,False
txn_0000359,card_00671,2026-01-16T16:23:31Z,192.39,travel,SG,True,False
txn_0000360,card_00634,2026-01-11T13:14:51Z,138.86,travel,IN,False,False
txn_0000361,card_00658,2026-01-09T03:01:48Z,20.04,pharmacy,DE,True,False
txn_0000362,card_00774,2026-01-12T19:51:12Z,170.9,pharmacy,DE,False,False
txn_0000363,card_00780,2026-01-02T13:37:15Z,39.12,fuel,SG,True,False
txn_0000364,card_00497,2026-01-18T12:33:09Z,458.04,travel,IN,True,True
txn_0000365,card_00684,2026-01-19T08:19:21Z,12.03,utilities,IN,True,False
txn_0000366,card_00115,2026-01-14T10:20:03Z,18.46,utilities,IN,False,False
txn_0000367,card_00719,2026-01-20T11:32:22Z,29.31,grocery,GB,False,False
txn_0000368,card_00081,2026-01-27T06:53:54Z,225.87,pharmacy,DE,True,False
txn_0000369,card_00898,2026-01-22T09:29:41Z,141.08,fuel,US,True,False
txn_0000370,card_00759,2026-01-01T09:54:08Z,143.97,pharmacy,AE,False,False
txn_0000371,card_00866,2026-01-30T09:41:53Z,161.42,travel,IN,True,False
txn_0000372,card_00550,2026-01-15T08:59:50Z,57.93,online_retail,US,True,False
txn_0000373,card_00600,2026-01-12T07:41:22Z,108.2,travel,AE,True,False
txn_0000374,card_00082,2026-01-03T11:31:57Z,121.21,utilities,AE,False,False
txn_0000375,card_00170,2026-01-05T04:46:02Z,20.96,atm_withdrawal,DE,True,False
txn_0000376,card_00270,2026-01-20T07:41:06Z,26.23,entertainment,US,False,False
txn_0000377,card_00367,2026-01-29T12:39:35Z,6.69,entertainment,GB,True,False
txn_0000378,card_00087,2026-01-30T00:21:24Z,416.93,grocery,IN,False,False
txn_0000379,card_00886,2026-01-07T13:14:13Z,76.82,atm_withdrawal,SG,False,False
txn_0000380,card_00722,2026-01-06T02:56:35Z,174.46,entertainment,DE,True,False
txn_0000381,card_00717,2026-01-28T07:40:25Z,67.71,online_retail,AE,True,False
txn_0000382,card_00810,2026-01-04T23:58:54Z,98.98,grocery,GB,True,True
txn_0000383,card_00382,2026-01-06T16:54:50Z,533.51,electronics,DE,True,False
txn_0000384,card_00832,2026-01-18T17:47:12Z,50.72,atm_withdrawal,GB,True,False
txn_0000385,card_00193,2026-01-10T13:48:27Z,54.48,utilities,IN,False,False
txn_0000386,card_00861,2026-01-21T11:38:16Z,114.5,atm_withdrawal,IN,False,False
txn_0000387,card_00774,2026-01-07T10:37:08Z,25.99,utilities,US,False,False
txn_0000388,card_00290,2026-01-12T07:19:33Z,12.23,online_retail,US,False,False
txn_0000389,card_00859,2026-01-25T14:50:40Z,28.58,grocery,US,True,False
txn_0000390,card_00898,2026-01-17T19:02:33Z,29.94,travel,US,False,False
txn_0000391,card_00016,2026-01-19T05:39:32Z,5.7,entertainment,AE,False,False
txn_0000392,card_00347,2026-01-19T20:15:01Z,131.64,online_retail,SG,False,False
txn_0000393,card_00042,2026-01-11T22:51:38Z,97.73,utilities,AE,True,False
txn_0000394,card_00244,2026-01-27T02:13:24Z,15.98,fuel,AE,True,False
txn_0000395,card_00813,2026-01-16T20:31:55Z,195.09,pharmacy,DE,True,False
txn_0000396,card_00122,2026-01-16T20:02:21Z,19.03,restaurant,IN,True,False
txn_0000397,card_00075,2026-01-16T20:13:19Z,28.93,fuel,SG,False,False
txn_0000398,card_00380,2026-01-20T17:06:17Z,14.07,grocery,SG,True,False
txn_0000399,card_00463,2026-01-12T23:59:43Z,55.69,utilities,AE,False,False
txn_0000400,card_00780,2026-01-02T12:11:54Z,41.97,electronics,US,False,False
txn_0000401,card_00435,2026-01-27T21:49:20Z,17.65,atm_withdrawal,US,True,False
txn_0000402,card_00820,2026-01-30T22:45:30Z,224.4,online_retail,DE,True,False
txn_0000403,card_00193,2026-01-21T22:15:25Z,199.07,grocery,IN,True,False
txn_0000404,card_00855,2026-01-13T03:03:53Z,64.5,fuel,US,False,False
txn_0000405,card_00870,2026-01-17T02:16:23Z,23.28,pharmacy,IN,True,False
txn_0000406,card_00354,2026-01-07T12:33:24Z,56.75,travel,IN,True,False
txn_0000407,card_00235,2026-01-07T09:18:01Z,10.98,atm_withdrawal,IN,True,False
txn_0000408,card_00024,2026-01-27T07:31:14Z,132.33,utilities,DE,True,False
txn_0000409,card_00015,2026-01-14T09:29:31Z,356.65,electronics,US,True,True
txn_0000410,card_00647,2026-01-29T16:32:41Z,12.76,atm_withdrawal,AE,False,False
txn_0000411,card_00735,2026-01-25T01:21:14Z,433.56,utilities,AE,False,False
txn_0000412,card_00666,2026-01-13T13:40:21Z,63.37,grocery,DE,True,False
txn_0000413,card_00173,2026-01-19T20:39:58Z,614.22,entertainment,DE,True,True
txn_0000414,card_00270,2026-01-03T20:40:55Z,4.65,entertainment,GB,False,False
txn_0000415,card_00735,2026-01-28T16:07:43Z,101.0,atm_withdrawal,GB,False,False
txn_0000416,card_00333,2026-01-16T11:57:37Z,32.48,online_retail,US,True,False
txn_0000417,card_00610,2026-01-21T16:53:54Z,36.98,fuel,SG,True,False
txn_0000418,card_00787,2026-01-17T13:32:01Z,303.28,pharmacy,SG,False,False
txn_0000419,card_00259,2026-01-01T06:54:29Z,127.56,pharmacy,DE,True,True
txn_0000420,card_00051,2026-01-02T14:01:44Z,81.73,restaurant,SG,True,False
txn_0000421,card_00209,2026-01-20T07:26:43Z,108.27,utilities,DE,True,False
txn_0000422,card_00174,2026-01-26T08:03:20Z,51.67,atm_withdrawal,GB,False,False
txn_0000423,card_00184,2026-01-12T15:32:57Z,211.08,online_retail,AE,True,True
txn_0000424,card_00309,2026-01-02T03:39:23Z,23.66,restaurant,DE,False,False
txn_0000425,card_00501,2026-01-27T12:47:00Z,127.84,fuel,GB,False,False
txn_0000426,card_00477,2026-01-26T14:30:30Z,1858.58,atm_withdrawal,IN,False,True
txn_0000427,card_00737,2026-01-30T13:20:14Z,341.26,electronics,DE,False,False
txn_0000428,card_00183,2026-01-29T00:23:05Z,20.08,pharmacy,US,True,False
txn_0000429,card_00873,2026-01-03T14:02:35Z,101.51,atm_withdrawal,DE,True,False
txn_0000430,card_00344,2026-01-08T02:48:16Z,123.75,online_retail,DE,True,False
txn_0000431,card_00228,2026-01-10T11:26:33Z,29.82,travel,US,True,False
txn_0000432,card_00500,2026-01-14T21:01:06Z,65.89,grocery,SG,False,False
txn_0000433,card_00498,2026-01-05T17:14:16Z,30.85,online_retail,DE,False,False
txn_0000434,card_00875,2026-01-30T18:30:14Z,104.5,online_retail,US,False,False
txn_0000435,card_00709,2026-01-12T15:32:21Z,204.72,electronics,US,True,False
txn_0000436,card_00843,2026-01-20T01:45:55Z,290.9,restaurant,GB,True,False
txn_0000437,card_00330,2026-01-09T01:19:55Z,89.86,entertainment,US,True,False
txn_0000438,card_00037,2026-01-15T07:24:57Z,59.79,entertainment,GB,False,False
txn_0000439,card_00692,2026-01-05T11:23:04Z,77.17,utilities,US,True,False
txn_0000440,card_00013,2026-01-21T20:10:32Z,121.52,restaurant,US,True,False
txn_0000441,card_00645,2026-01-30T04:25:33Z,91.32,restaurant,GB,False,False
txn_0000442,card_00856,2026-01-06T05:34:19Z,14.29,restaurant,AE,True,False
txn_0000443,card_00564,2026-01-13T08:49:41Z,191.42,travel,SG,True,False
txn_0000444,card_00538,2026-01-29T22:04:53Z,30.98,travel,US,False,False
txn_0000445,card_00828,2026-01-14T20:06:05Z,12.42,fuel,DE,False,False
txn_0000446,card_00381,2026-01-20T11:48:43Z,90.15,electronics,IN,False,False
txn_0000447,card_00258,2026-01-12T10:34:01Z,219.88,entertainment,US,False,False
txn_0000448,card_00868,2026-01-17T21:28:57Z,11.23,utilities,IN,True,False
txn_0000449,card_00295,2026-01-23T08:41:56Z,91.04,utilities,SG,True,False
txn_0000450,card_00563,2026-01-02T23:24:44Z,105.89,entertainment,US,False,False
txn_0000451,card_00875,2026-01-27T01:35:48Z,101.04,grocery,IN,False,False
txn_0000452,card_00747,2026-01-29T04:11:33Z,23.55,utilities,IN,True,False
txn_0000453,card_00314,2026-01-09T10:40:43Z,199.38,electronics,US,True,False
txn_0000454,card_00208,2026-01-29T14:21:20Z,246.16,online_retail,DE,True,False
txn_0000455,card_00054,2026-01-30T20:39:07Z,24.01,pharmacy,IN,False,False
txn_0000456,card_00255,2026-01-03T02:51:16Z,11.4,atm_withdrawal,DE,False,False
txn_0000457,card_00728,2026-01-04T19:29:13Z,34.95,electronics,IN,True,False
txn_0000458,card_00473,2026-01-09T06:05:18Z,56.58,atm_withdrawal,US,True,False
txn_0000459,card_00499,2026-01-26T03:33:44Z,28.32,fuel,US,True,False
txn_0000460,card_00698,2026-01-09T23:05:35Z,62.38,utilities,US,True,False
txn_0000461,card_00783,2026-01-15T19:14:59Z,1868.18,entertainment,US,False,False
txn_0000462,card_00070,2026-01-19T15:55:59Z,94.04,entertainment,DE,False,False
txn_0000463,card_00394,2026-01-06T13:29:16Z,131.26,fuel,DE,True,False
txn_0000464,card_00385,2026-01-22T02:54:27Z,33.02,atm_withdrawal,IN,True,False
txn_0000465,card_00114,2026-01-22T21:12:52Z,1.56,atm_withdrawal,SG,False,False
txn_0000466,card_00077,2026-01-16T16:01:43Z,61.23,online_retail,DE,True,False
txn_0000467,card_00695,2026-01-12T04:58:40Z,98.18,grocery,DE,False,False
txn_0000468,card_00560,2026-01-22T19:50:29Z,104.93,pharmacy,AE,True,False
txn_0000469,card_00067,2026-01-21T09:04:25Z,798.42,travel,GB,True,True
txn_0000470,card_00517,2026-01-17T13:44:22Z,208.47,atm_withdrawal,GB,True,False
txn_0000471,card_00690,2026-01-04T04:43:38Z,395.29,restaurant,IN,True,False
txn_0000472,card_00296,2026-01-27T04:13:19Z,389.76,entertainment,AE,True,False
txn_0000473,card_00297,2026-01-03T13:30:59Z,13.32,electronics,SG,False,False
txn_0000474,card_00093,2026-01-14T07:12:05Z,62.67,entertainment,DE,True,False
txn_0000475,card_00650,2026-01-17T21:18:36Z,123.11,online_retail,IN,True,False
txn_0000476,card_00587,2026-01-27T06:21:58Z,41.83,grocery,IN,False,False
txn_0000477,card_00353,2026-01-27T12:01:57Z,148.98,fuel,DE,False,False
txn_0000478,card_00856,2026-01-06T09:58:04Z,555.95,entertainment,GB,True,False
txn_0000479,card_00777,2026-01-03T19:20:53Z,535.69,fuel,SG,False,False
txn_0000480,card_00547,2026-01-01T07:38:05Z,60.17,restaurant,US,True,False
txn_0000481,card_00757,2026-01-16T19:55:27Z,89.52,electronics,IN,False,False
txn_0000482,card_00772,2026-01-27T15:44:15Z,102.28,pharmacy,GB,True,False
txn_0000483,card_00093,2026-01-30T09:34:36Z,42.64,entertainment,AE,True,False
txn_0000484,card_00608,2026-01-13T19:34:59Z,20.52,fuel,US,True,False
txn_0000485,card_00559,2026-01-05T02:02:14Z,55.32,electronics,IN,True,False
txn_0000486,card_00481,2026-01-28T07:45:31Z,59.32,pharmacy,DE,False,False
txn_0000487,card_00110,2026-01-13T06:56:13Z,58.69,pharmacy,US,False,False
txn_0000488,card_00630,2026-01-13T15:09:16Z,121.61,atm_withdrawal,AE,False,False
txn_0000489,card_00155,2026-01-29T15:25:27Z,68.87,fuel,DE,False,False
txn_0000490,card_00761,2026-01-11T16:00:46Z,43.58,travel,GB,False,False
txn_0000491,card_00117,2026-01-04T14:48:25Z,162.72,travel,AE,False,False
txn_0000492,card_00743,2026-01-16T20:08:42Z,50.74,travel,US,True,False
txn_0000493,card_00629,2026-01-14T06:03:40Z,416.2,restaurant,AE,True,False
txn_0000494,card_00111,2026-01-02T22:16:29Z,213.62,utilities,IN,True,False
txn_0000495,card_00791,2026-01-07T12:58:25Z,12.29,online_retail,GB,False,False
txn_0000496,card_00785,2026-01-26T18:20:31Z,347.31,entertainment,SG,False,False
txn_0000497,card_00004,2026-01-02T10:46:04Z,214.86,fuel,US,True,False
txn_0000498,card_00866,2026-01-02T17:49:48Z,125.27,entertainment,AE,False,False
txn_0000499,card_00885,2026-01-01T19:43:03Z,96.69,pharmacy,DE,False,False
